table_name,column_name,data_type,row_count,null_count,null_percentage,distinct_value_count,min_value,max_value,top_3_values
user_logs,id,object,29,0,0.0,29,1,29,"{'1': 1, '2': 1, '3': 1}"
user_logs,user_id,object,29,0,0.0,9,192befbbd8b97260e28db080a661578c,f2de40c8394f4ea9a6aa49965380dd8f,"{'2c71c5d66c7e12a0b3c200ba6ed3b78e': 13, '4acfa96cb521b6963b50bcef95bee485': 7, 'f2de40c8394f4ea9a6aa49965380dd8f': 2}"
user_logs,name,object,29,0,0.0,7,003609f9b658dc89cd16d904783834d4,ec55b0c6b4cf5e7e08ddcfbc0465b796,"{'6380232145160dca709cdb11ae47fb2a': 13, 'a2d59a13f5f24ae696b0c6917f86a82f': 7, '2eb4b6e1ee9574c9e4a5f7e7e9b09280': 5}"
user_logs,phone_number,object,29,0,0.0,9,488b1d38c3a3d84ab9839886acecf5e0,f495c5b0268d9896b8478ab32bfa02eb,"{'87e6571bf783832fffc616a308563e7e': 13, 'de389f61ac5c8c7ec16ca07369048d0e': 7, 'd02b067e0f767dbb4564526385f49d84': 2}"
user_logs,homeclub,object,29,0,0.0,6,ADITYAWARMAN,SUNSET ROAD,"{'BENHIL': 14, 'BLOK M': 7, 'PLUIT': 5}"
user_logs,timezone_homeclub,object,29,0,0.0,2,Asia/Jakarta,Asia/Makassar,"{'Asia/Jakarta': 28, 'Asia/Makassar': 1}"
user_logs,membership_expired_date,object,29,0,0.0,9,2024-03-31 00:00:00,2026-03-04 00:00:00,"{'2026-03-04': 13, '2025-05-12': 7, '2025-09-21': 2}"
user_logs,is_deleted,object,29,0,0.0,2,false,true,"{'false': 28, 'true': 1}"
